movieId,title,genres,year,title_clean,rating_count,rating_mean,imdbId,tmdbId,overview,poster_url,tmdb_genres
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,1996.0,Star Trek: First Contact,91,3.879,117731,199,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.",https://image.tmdb.org/t/p/w500/iqhHe893Vcf07jNkNQ31tu85dKG.jpg,Science Fiction|Action|Adventure|Thriller
1387,Jaws (1975),Action|Horror,1975.0,Jaws,91,4.005,73195,578,"When the seaside community of Amity finds itself under attack by a dangerous great white shark, the town's chief of police, a young marine biologist, and a grizzled shark hunter embark on a desperate quest to kill the beast before it strikes again.",https://image.tmdb.org/t/p/w500/lxM6kqilAdpdhqUl2biYp5frUxE.jpg,Horror|Thriller|Adventure
2174,Beetlejuice (1988),Comedy|Fantasy,1988.0,Beetlejuice,91,3.473,94721,4011,A newly dead New England couple seeks help from a deranged demon exorcist to scare an affluent New York family out of their home.,https://image.tmdb.org/t/p/w500/nnl6OWkyPpuMm595hmAxNW3rZFn.jpg,Fantasy|Comedy
1259,Stand by Me (1986),Adventure|Drama,1986.0,Stand by Me,91,4.005,92005,235,"After learning that a boy their age has been accidentally killed near their rural homes, four Oregon boys decide to go see the body. On the way, Gordie,  Vern, Chris and Teddy encounter a mean junk man and a marsh full of leeches, as they also learn more about one another and their very different home lives. Just a lark at first, the boys' adventure evolves into a defining event in their lives.",https://image.tmdb.org/t/p/w500/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg,Crime|Drama
2797,Big (1988),Comedy|Drama|Fantasy|Romance,1988.0,Big,91,3.72,94737,2280,When a young boy makes a wish at a carnival machine to be big—he wakes up the following morning to find that it has been granted and his body has grown older overnight. But he is still the same 13-year-old boy inside. Now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman.,https://image.tmdb.org/t/p/w500/dBuSKD60sCtLEOFH4P706h46fCu.jpg,Fantasy|Drama|Comedy|Romance|Family
1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,1990.0,"Hunt for Red October, The",90,3.872,99810,1669,"A new technologically-superior Soviet nuclear sub, the Red October, is heading for the U.S. coast under the command of Captain Marko Ramius. The American government thinks Ramius is planning to attack. Lone CIA analyst Jack Ryan has a different idea: he thinks Ramius is planning to defect, but he has only a few hours to find him and prove it - because the entire Russian naval and air commands are trying to find Ramius, too. The hunt is on!",https://image.tmdb.org/t/p/w500/yVl7zidse4KiWtGMqHFtZCx4X3N.jpg,Action|Adventure|Thriller
48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,2006.0,"Prestige, The",90,4.006,482571,1124,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",https://image.tmdb.org/t/p/w500/bdN3gXuIZYaJP7ftKK2sU0nPtEA.jpg,Drama|Mystery|Science Fiction
1080,Monty Python's Life of Brian (1979),Comedy,1979.0,Monty Python's Life of Brian,89,3.927,79470,583,"Brian Cohen is an average young Jewish man, but through a series of ridiculous events, he gains a reputation as the Messiah. When he's not dodging his followers or being scolded by his shrill mother, the hapless Brian has to contend with the pompous Pontius Pilate and acronym-obsessed members of a separatist movement. Rife with Monty Python's signature absurdity, the tale finds Brian's life paralleling Biblical lore, albeit with many more laughs.",https://image.tmdb.org/t/p/w500/lSSA64WF0M0BXnjwr2quMh6shCl.jpg,Comedy
21,Get Shorty (1995),Comedy|Crime|Thriller,1995.0,Get Shorty,89,3.494,113161,8012,"Chili Palmer is a Miami mobster who gets sent to L.A. to collect a bad debt from Harry Zimm, a Hollywood producer who specializes in cheesy horror films. When Chili meets Harry's leading lady, the romantic sparks fly. After pitching his own life story as a movie idea, Chili learns that being a mobster and being a Hollywood producer really aren't all that different.",https://image.tmdb.org/t/p/w500/r82SdPhg4fnIcLt0ogIjQxqjdcO.jpg,Comedy|Thriller|Crime
19,Ace Ventura: When Nature Calls (1995),Comedy,1995.0,Ace Ventura: When Nature Calls,88,2.727,112281,9273,"Summoned from an ashram in Tibet, Ace finds himself on a perilous journey into the jungles of Africa to find Shikaka, the missing sacred animal of the friendly Wachati tribe. He must accomplish this before the wedding of the Wachati's Princess to the prince of the warrior Wachootoos. If Ace fails, the result will be a vicious tribal war.",https://image.tmdb.org/t/p/w500/wcinCf1ov2D6M3P7BBZkzQFOiIb.jpg,Crime|Comedy|Adventure
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,1997.0,Life Is Beautiful (La Vita è bella),88,4.148,118799,637,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,https://image.tmdb.org/t/p/w500/mfnkSeeVOBVheuyn2lo4tfmOPQb.jpg,Comedy|Drama
68157,Inglourious Basterds (2009),Action|Drama|War,2009.0,Inglourious Basterds,88,4.136,361748,16869,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",https://image.tmdb.org/t/p/w500/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg,Drama|Thriller|War
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,1990.0,Total Recall,88,3.653,100802,861,"Construction worker Douglas Quaid's obsession with the planet Mars leads him to visit Recall, a company that manufactures memories. When his memory implant goes wrong, Doug can no longer be sure what is and isn't reality.",https://image.tmdb.org/t/p/w500/wVbeL6fkbTKSmNfalj4VoAUUqJv.jpg,Action|Adventure|Science Fiction
2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western,1990.0,Back to the Future Part III,88,3.369,99088,196,"The final installment finds Marty digging the trusty DeLorean out of a mineshaft and looking for Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.",https://image.tmdb.org/t/p/w500/crzoVQnMzIrRfHtQw0tLBirNfVg.jpg,Adventure|Comedy|Science Fiction
2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,1989.0,Back to the Future Part II,87,3.506,96874,165,"Marty and Doc are at it again as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",https://image.tmdb.org/t/p/w500/YBawEsTkUZBDajKbd5LiHkmMGf.jpg,Adventure|Comedy|Science Fiction
2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,1999.0,"Mummy, The",87,3.121,120616,564,Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden love—along with a curse that guarantees eternal doom upon the world if he is ever awoken.,https://image.tmdb.org/t/p/w500/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg,Adventure|Action|Fantasy
2791,Airplane! (1980),Comedy,1980.0,Airplane!,87,3.856,80339,813,An ex-fighter pilot forced to take over the controls of an airliner when the flight crew succumbs to food poisoning.,https://image.tmdb.org/t/p/w500/7Q3efxd3AF1vQjlSxnlerSA7RzN.jpg,Comedy
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,2001.0,Spirited Away (Sen to Chihiro no kamikakushi),87,4.155,245429,129,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",https://image.tmdb.org/t/p/w500/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg,Animation|Family|Fantasy
141,"Birdcage, The (1996)",Comedy,1996.0,"Birdcage, The",86,3.494,115685,11000,A gay cabaret owner and his drag queen partner agree to put up a false heterosexual front so that their son can introduce them to his fiancée's conservative parents.,https://image.tmdb.org/t/p/w500/hU2XeckncHS61TWZKDtw1BrKmOO.jpg,Comedy
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,1997.0,Gattaca,86,3.953,119177,782,"Vincent is an all-too-human man who dares to defy a system obsessed with genetic perfection. He is an ""In-Valid"" who assumes the identity of a member of the genetic elite to pursue his goal of traveling into space with the Gattaca Aerospace Corporation.",https://image.tmdb.org/t/p/w500/eSKr5Fl1MEC7zpAXaLWBWSBjgJq.jpg,Thriller|Science Fiction|Mystery|Romance
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi,1996.0,Mars Attacks!,86,3.093,116996,75,"A fleet of Martian spacecraft surrounds the world's major cities and all of humanity waits to see if the extraterrestrial visitors have, as they claim, ""come in peace."" U.S. President James Dale receives assurance from science professor Donald Kessler that the Martians' mission is a friendly one. But when a peaceful exchange ends in the total annihilation of the U.S. Congress, military men call for a full-scale nuclear retaliation.",https://image.tmdb.org/t/p/w500/vUbGCNSEilGvxRQZi2kfTPRP0pS.jpg,Comedy|Fantasy|Science Fiction
1246,Dead Poets Society (1989),Drama,1989.0,Dead Poets Society,86,3.959,97165,207,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",https://image.tmdb.org/t/p/w500/erzbMlcNHOdx24AXOcn2ZKA7R1q.jpg,Drama
1393,Jerry Maguire (1996),Drama|Romance,1996.0,Jerry Maguire,85,3.594,116695,9390,"Jerry Maguire used to be a typical sports agent: willing to do just about anything he could to get the biggest possible contracts for his clients, plus a nice commission for himself. Then, one day, he suddenly has second thoughts about what he's really doing. When he voices these doubts, he ends up losing his job and all of his clients, save Rod Tidwell, an egomaniacal football player.",https://image.tmdb.org/t/p/w500/lABvGN7fDk5ifnwZoxij6G96t2w.jpg,Comedy|Drama|Romance
5218,Ice Age (2002),Adventure|Animation|Children|Comedy,2002.0,Ice Age,85,3.688,268380,425,"Manny the mammoth, Sid the loquacious sloth, and Diego the sabre-toothed tiger go on a comical quest to return a human baby back to his father, across a world on the brink of an ice age.",https://image.tmdb.org/t/p/w500/gLhHHZUzeseRXShoDyC4VqLgsNv.jpg,Animation|Comedy|Family|Adventure
1307,When Harry Met Sally... (1989),Comedy|Romance,1989.0,When Harry Met Sally...,85,3.859,98635,639,"Sex always gets in the way of friendships between men and women. At least, that's what Harry Burns believes. So when Harry meets Sally Albright and a deep friendship blossoms between them, Harry's determined not to let his attraction to Sally destroy it. But when a night of weakness ends in a morning of panic, can the pair avoid succumbing to Harry's fears by remaining friends and admitting they just might be the perfect match for each other?",https://image.tmdb.org/t/p/w500/rFOiFUhTMtDetqCGClC9PIgnC1P.jpg,Comedy|Romance|Drama
410,Addams Family Values (1993),Children|Comedy|Fantasy,1993.0,Addams Family Values,84,3.101,106220,2758,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",https://image.tmdb.org/t/p/w500/sdxT2VjVSx9DRicwnuECUdBHeE7.jpg,Comedy|Family|Fantasy
1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,1980.0,"Blues Brothers, The",84,3.81,80455,525,"Jake Blues, just released from prison, puts his old band back together to save the Catholic home where he and his brother Elwood were raised.",https://image.tmdb.org/t/p/w500/rhYJKOt6UrQq7JQgLyQcSWW5R86.jpg,Music|Comedy|Action|Crime
95,Broken Arrow (1996),Action|Adventure|Thriller,1996.0,Broken Arrow,84,3.024,115759,9208,"When rogue stealth-fighter pilot Vic Deakins deliberately drops off the radar while on maneuvers, the Air Force ends up with two stolen nuclear warheads -- and Deakins's co-pilot, Riley Hale, is the military's only hope for getting them back. Traversing the deserted canyons of Utah, Hale teams with park ranger Terry Carmichael to put Deakins back in his box.",https://image.tmdb.org/t/p/w500/iBPMwYYJFvdCBkXrwV75peo5Lz2.jpg,Action|Thriller
904,Rear Window (1954),Mystery|Thriller,1954.0,Rear Window,84,4.262,47396,567,A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.,https://image.tmdb.org/t/p/w500/ILVF0eJxHMddjxeQhswFtpMtqx.jpg,Thriller|Mystery
32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,2005.0,Sin City,84,3.857,401792,187,"Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.",https://image.tmdb.org/t/p/w500/i66G50wATMmPrvpP95f0XP6ZdVS.jpg,Crime|Thriller
1219,Psycho (1960),Crime|Horror,1960.0,Psycho,83,4.036,54215,539,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother.",https://image.tmdb.org/t/p/w500/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg,Horror|Thriller|Mystery
